Customer ID,Count,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents
0411-EZJZE,1,,38,No,No,No,Yes,1
9734-UYXQI,1,Male,28,Yes,No,No,No,
5724-BIDBU,1,Female,24,Yes,No,Yes,,
6844-DZKRF,1,Male,39,No,No,Yes,No,0
6048-NJXHX,1,Male,50,,No,No,,0
0375-HVGXO,,,52,No,No,No,Yes,1
4836-WNFNO,1,,52,No,No,Yes,Yes,2
1905-OEILC,1,,63,No,No,Yes,Yes,1
8785-CJSHH,1,Male,44,No,No,No,Yes,2
2001-EWBQU,1,Female,58,,,Yes,Yes,2
1536-YHDOE,,,23,Yes,No,Yes,Yes,2
7550-WIQVA,1,,19,Yes,,No,No,0
9500-IWPXQ,1,Male,49,No,,Yes,Yes,2
4994-OBRSZ,1,Male,54,,No,Yes,No,0
9842-EFSYY,1,Male,45,No,No,No,No,0
6815-ABQFQ,1,Male,54,No,No,No,No,
7560-QJAVJ,1,Female,28,Yes,No,Yes,Yes,2
6331-EWIEB,1,Female,33,No,No,,No,0
8617-ENBDS,,Male,24,,No,Yes,Yes,2
5842-POCOP,1,Male,34,No,No,,No,0
1925-GMVBW,1,Male,,No,No,No,No,0
6203-HBZPA,1,,63,No,No,Yes,No,0
2988-GBIVW,1,Female,29,Yes,No,,,0
7799-LGRDP,1,Female,22,,No,Yes,,
6120-RJKLU,1,Female,,No,No,No,Yes,1
1935-IMVBB,,Male,58,No,No,No,No,0
9638-JIQYA,1,Female,63,No,No,No,No,
5453-AXEPF,1,Male,59,No,No,No,No,0
1172-VIYBP,1,Female,22,Yes,No,Yes,Yes,1
7567-ECMCM,1,Female,,No,No,Yes,Yes,2
2522-AHJXR,1,Female,27,Yes,No,No,,0
3423-HHXAO,1,Male,35,No,No,No,Yes,1
2856-NNASM,1,,28,Yes,No,Yes,Yes,2
6032-KRXXO,1,Female,,No,No,Yes,Yes,2
2585-KTFRE,1,,56,No,No,No,No,0
5370-IIVVL,1,,35,No,No,,No,0
0887-WBJVH,1,Female,54,No,No,No,No,0
0531-XBKMM,1,,35,No,No,Yes,Yes,2
8166-ORCHU,1,Male,20,Yes,No,Yes,Yes,1
5915-DGNVC,1,Male,,,No,Yes,No,
4612-SSVHJ,1,Female,33,No,,,No,0
8775-LHDJH,1,Male,,No,No,Yes,Yes,1
2267-WTPYD,1,,,,No,No,No,0
0628-CNQRM,1,Male,39,No,No,Yes,No,0
9867-NNXLC,1,Female,30,No,,No,No,0
3796-ENZGF,,Female,,No,No,Yes,Yes,1
2207-NHRJK,1,Female,,No,No,No,No,0
7338-ERIVA,1,Male,19,Yes,No,No,No,
0541-FITGH,,Male,55,No,No,No,Yes,3
2111-DWYHN,1,Female,23,Yes,No,,,3
1763-WQFUK,1,Female,63,No,No,No,,3
6818-WOBHJ,1,,43,No,No,Yes,Yes,1
8313-NDOIA,1,,62,No,No,No,Yes,1
7426-GSWPO,1,Male,28,Yes,No,No,,0
5543-QDCRY,1,,,No,No,Yes,No,0
1320-HTRDR,,Male,23,Yes,No,Yes,Yes,
6583-KQJLK,1,Female,37,No,No,No,No,0
3205-MXZRA,1,,31,No,,Yes,Yes,3
3724-UCSHY,,Female,53,No,No,Yes,No,
5047-LHVLY,,,50,No,No,,No,0
3407-JMJQQ,1,Female,42,No,No,Yes,Yes,3
3319-DWOEP,1,Female,,,No,Yes,Yes,3
3079-BCHLN,1,Male,44,No,No,Yes,No,0
7450-NWRTR,1,Female,45,No,No,No,No,
3374-TTZTK,1,Male,24,Yes,,Yes,No,0
5198-HQAEN,1,,29,Yes,No,No,,0
8563-IIOXK,,Female,30,No,No,No,No,0
5482-NUPNA,1,Female,52,No,No,No,No,0
2038-YSEZE,1,Male,59,No,No,,No,0
9548-ZMVTX,1,Female,25,Yes,No,No,No,0
8544-GOQSH,1,Male,51,No,,Yes,Yes,3
1150-FTQGN,1,Male,63,No,No,Yes,Yes,1
7054-DMVAS,,Female,44,No,No,No,No,0
1022-RKXDR,1,Female,45,No,,Yes,Yes,3
6116-RFVHN,1,Male,26,Yes,,,No,0
1635-FJFCC,1,Female,63,No,No,No,,0
5712-VBOXD,1,Female,,No,No,No,No,
5310-NOOVA,1,Male,55,No,No,Yes,,1
0447-BEMNG,,Male,,No,,No,No,0
5445-PZWGX,1,Male,60,No,No,No,,
9209-NWPGU,1,Female,49,No,No,No,Yes,1
9391-YZEJW,,Male,22,Yes,No,No,No,0
4323-OHFOW,1,Male,28,Yes,No,No,No,0
3002-WQZWT,1,Female,25,Yes,No,Yes,Yes,3
8976-OQHGT,1,Male,60,No,No,Yes,,2
2519-LBNQL,1,Male,,No,No,Yes,Yes,2
0219-QAERP,1,Male,48,No,No,No,No,0
6688-UZPWD,1,Male,,Yes,No,,Yes,
5095-AESKG,1,Female,48,No,No,,Yes,1
6723-CEGQI,1,,63,No,No,No,No,0
3798-EPWRR,1,Female,57,No,No,No,No,0
3865-YIOTT,1,,61,No,No,Yes,No,0
3507-GASNP,1,Male,61,No,No,,,0
2074-GUHPQ,1,Male,46,No,No,Yes,No,0
4763-PGDPO,1,Female,51,No,No,Yes,Yes,3
9194-GFVOI,1,Female,,No,No,No,No,0
6350-XFYGW,,Female,20,Yes,No,Yes,Yes,3
6778-EICRF,1,Female,19,,,,,0
9593-CVZKR,1,Male,60,,No,No,No,0
8690-UPCZI,1,Female,19,Yes,No,Yes,,0
7854-EDSSA,1,Male,21,Yes,No,Yes,Yes,1
1813-JLKWR,1,Female,40,,No,Yes,Yes,2
3186-BAXNB,1,Male,40,No,No,Yes,Yes,3
5135-RDDQL,1,Male,39,No,No,Yes,No,0
2452-SNHFZ,1,,19,Yes,No,No,No,0
1599-MMYRQ,1,Female,49,No,No,No,No,0
8295-KMENE,,Male,39,No,No,Yes,Yes,2
7359-PTSXY,1,Female,52,No,No,No,No,0
5345-BMKWB,1,,61,No,No,No,Yes,2
0731-EBJQB,1,,37,No,No,Yes,Yes,3
2834-JKOOW,1,Female,41,No,No,,No,0
4670-TABXH,1,Male,50,No,No,No,No,0
5129-JLPIS,1,Male,36,No,No,Yes,No,0
7508-SMHXL,1,Male,46,No,No,No,,0
5651-WYIPH,1,Male,50,,,Yes,,2
5405-ZMYXQ,,Female,25,Yes,No,No,No,0
6563-VRERX,1,Female,38,No,No,Yes,,2
3249-VHRIP,,Female,25,Yes,No,No,No,0
4704-ERYFC,,Female,61,No,No,Yes,Yes,2
0547-HURJB,1,Female,27,Yes,No,No,No,0
2211-RMNHO,1,Male,63,No,,Yes,No,0
6682-VCIXC,1,Male,50,No,No,No,No,0
7964-ZRKKG,1,,35,No,No,No,No,0
3096-GKWEB,1,Male,62,No,No,Yes,No,0
9743-DQKQW,1,Female,46,No,No,Yes,No,0
4897-QSUYC,,,40,,,Yes,Yes,1
4006-HKYHO,1,,36,No,No,Yes,No,0
1431-AIDJQ,,,34,No,No,,,0
8929-KSWIH,1,Female,52,No,,No,No,0
1552-TKMXS,1,Male,,Yes,No,Yes,Yes,1
6635-MYYYZ,1,Male,34,No,No,No,No,0
7025-IWFHT,1,Male,43,No,No,No,No,
4718-WXBGI,1,,54,No,No,No,No,0
2894-QOJRX,,,36,No,No,,No,0
4881-GQJTW,1,Male,56,No,No,No,No,0
0839-JTCUD,,Male,41,No,,Yes,No,0
4612-THJBS,1,Female,58,No,No,No,No,0
6834-NXDCA,1,Female,42,No,No,No,,0
4293-ETKAP,1,Female,31,No,No,Yes,Yes,1
0696-UKTOX,1,Male,26,Yes,No,No,No,0
3258-SANFR,1,,,No,No,No,Yes,2
9845-QOMAD,1,Female,51,No,,Yes,,1
9798-OPFEM,1,Female,,No,No,Yes,Yes,1
0913-XWSCN,1,Male,27,Yes,No,Yes,Yes,1
9342-VNIMQ,1,Female,30,No,No,Yes,Yes,3
7854-EKTJL,1,Male,35,No,No,No,,0
9625-QSTYE,1,Male,43,No,No,,No,0
3090-LETTY,1,,58,,No,Yes,,0
2725-TTRIQ,1,Male,26,Yes,No,No,No,0
7703-ZEKEF,1,Female,28,,No,No,Yes,2
1591-MQJTP,,Male,,No,No,Yes,No,0
0224-NIJLP,1,Male,58,No,No,No,No,0
3908-MKIMJ,1,Male,21,Yes,,No,,3
0485-ZBSLN,1,Female,60,No,No,Yes,No,0
2308-STERM,1,Male,57,No,No,Yes,Yes,2
4890-VMUAV,1,Male,45,No,No,,Yes,
7459-RRWQZ,1,Female,38,No,No,No,No,
6402-ZFPPI,1,Male,40,No,No,Yes,No,0
5510-BOIUJ,1,,29,Yes,No,Yes,No,0
0295-PPHDO,,Female,34,No,No,Yes,,0
1455-ESIQH,1,Male,60,No,No,,Yes,2
3088-FVYWK,1,Female,51,No,No,No,No,0
0519-DRGTI,1,Male,22,Yes,No,,No,0
0374-IOEGQ,1,Male,,No,No,No,No,
8788-DOXSU,1,Male,,,No,Yes,No,0
3325-FUYCG,1,Male,54,No,No,Yes,No,0
4277-UDIEF,1,Male,,Yes,,No,No,
6519-CFDBX,1,Female,39,No,,No,Yes,3
0080-EMYVY,1,Female,43,No,No,Yes,Yes,2
2259-OUUSZ,1,Male,59,No,No,No,No,0
8755-IWJHN,1,Male,53,No,No,Yes,No,0
2056-EVGZL,1,Female,35,No,No,Yes,No,0
6285-FTQBF,1,Female,,No,No,Yes,No,0
3086-RUCRN,1,,,No,No,Yes,No,0
7964-VEXDG,1,,,No,No,No,No,0
4282-ACRXS,1,Female,28,Yes,No,Yes,Yes,
4237-CLSMM,1,Male,43,No,No,No,No,
6762-QVYJO,1,Male,46,No,,Yes,No,0
7845-URHJN,1,Male,21,Yes,No,Yes,Yes,1
5318-IXUZF,1,Male,,Yes,No,No,No,
0902-XKXPN,1,Male,24,Yes,No,Yes,Yes,1
3154-HMWUU,1,Male,58,No,No,No,,0
7595-EUIVN,1,,43,No,No,No,No,0
3771-PZOBW,1,Male,47,No,No,No,No,0
5346-BZCHP,1,Male,43,,No,,Yes,2
4753-PADAS,1,Female,42,No,No,Yes,No,0
6907-FLBER,1,Male,41,No,No,No,No,0
9330-VOFSZ,1,Female,,No,No,Yes,No,0
9916-AYHTC,1,Male,40,No,No,No,No,
7665-NKLAV,1,Female,,,No,No,No,0
4531-AUZNK,1,Female,41,No,No,,No,0
0266-CLZKZ,1,Female,38,No,No,No,No,0
1449-XQEMT,1,Male,22,Yes,No,No,Yes,1
4381-MHQDC,1,Female,43,,No,Yes,Yes,3
5442-XSDCW,1,Female,44,No,No,No,No,0
7666-WKRON,1,Female,44,,No,No,No,0
4824-GUCBY,1,Male,52,No,,,,0
7531-GQHME,1,Female,47,No,No,Yes,Yes,3
9361-YNQWJ,1,,31,No,No,No,No,0
5143-EGQFK,1,Female,56,,No,,No,0
6502-HCJTI,1,Male,45,No,,Yes,,2
2050-ONYDQ,,Female,19,Yes,No,Yes,Yes,
7931-PXHFC,1,Male,56,No,No,No,No,0
8650-RHRKE,1,Male,29,Yes,No,Yes,Yes,1
7018-WBJNK,1,Male,52,No,No,,Yes,1
0812-WUPTB,1,Female,56,No,No,Yes,Yes,1
8189-HBVRW,1,Female,24,Yes,No,No,No,0
9574-BOSMD,1,Female,50,,No,No,,0
3402-XRIUO,1,Male,,No,No,,Yes,2
8327-LZKAS,,,56,No,No,No,No,0
1304-SEGFY,1,Male,42,No,No,No,No,0
9214-EKVXR,1,Female,29,Yes,No,Yes,Yes,3
8875-AKBYH,1,Female,33,No,,No,No,0
2888-ADFAO,,Female,46,No,No,Yes,No,0
7434-SHXLS,,Male,30,No,No,,No,0
2187-LZGPL,1,Female,,Yes,No,Yes,Yes,
8316-BBQAY,1,Female,64,No,No,Yes,No,0
0265-PSUAE,1,Female,53,No,No,,No,0
6734-GMPVK,1,Female,57,No,No,,No,0
8950-MTZNV,1,Male,22,,No,No,No,0
9003-CPATH,1,Male,40,No,No,Yes,Yes,2
6408-OTUBZ,1,Male,56,No,No,,No,0
8182-PNAGI,1,,,,No,No,No,
8580-QVLOC,1,Female,31,No,No,No,No,0
0017-DINOC,1,Female,25,Yes,No,Yes,No,0
7729-XBTWX,1,Female,38,No,,Yes,,0
8059-UDZFY,,Female,55,No,No,Yes,,0
7634-HLQJR,1,Female,42,No,No,No,No,0
4854-SSLTN,1,,27,Yes,No,Yes,Yes,3
1834-ABKHQ,1,Male,47,No,No,Yes,No,0
1092-GANHU,1,Male,,No,No,No,No,
1698-XFZCI,1,,55,No,No,,No,0
1498-NHTLT,1,Female,37,No,No,Yes,Yes,
1391-UBDAR,,Male,,,No,Yes,No,0
7470-MCQTK,1,Female,62,No,,No,No,
4568-KNYWR,1,Female,40,No,,No,No,0
8908-NMQTX,,Female,25,Yes,No,Yes,Yes,2
3813-DHBBB,1,Male,29,,No,Yes,No,
0927-LCSMG,1,,,Yes,No,No,No,0
6103-QCKFX,1,Male,29,Yes,,Yes,No,0
5276-KQWHG,1,,49,No,No,Yes,,2
0836-SEYLU,1,Male,36,No,No,No,No,0
0578-SKVMF,1,,62,No,No,No,No,0
1574-DYCWE,1,Female,45,No,No,Yes,Yes,3
6179-GJPSO,1,Male,39,,,Yes,No,
8938-UMKPI,1,Female,23,Yes,,Yes,No,0
5090-EMGTC,,Male,25,Yes,No,Yes,Yes,1
3212-KXOCR,1,Male,,No,No,Yes,Yes,3
8150-QUDFX,1,Female,36,No,No,Yes,Yes,1
2144-ESWKO,1,Male,64,No,No,Yes,Yes,
4827-USJHP,,Male,61,No,,No,Yes,2
0997-YTLNY,,Female,35,No,No,Yes,No,0
9398-MMQTO,1,,,,No,Yes,Yes,1
9912-GVSEQ,1,Male,33,No,No,No,No,0
2160-GPFXD,,Female,,No,No,No,No,0
7379-FNIUJ,1,Male,61,No,No,Yes,Yes,3
3071-VBYPO,1,Female,34,No,No,Yes,Yes,
4742-TXUEX,1,Female,,No,No,No,No,0
0096-BXERS,1,Female,,No,No,Yes,No,0
7754-IXRMC,1,Female,50,No,,No,No,0
6968-GMKPR,1,,26,Yes,No,Yes,Yes,2
4819-HJPIW,1,Male,,No,No,Yes,No,0
5126-RCXYW,1,Male,19,Yes,No,Yes,No,0
5125-CNDSP,1,Female,34,,No,No,,0
0404-AHASP,1,Female,38,No,No,No,,
2801-NISEI,1,,24,Yes,No,No,No,0
1336-EZFZY,1,Female,,No,No,Yes,No,0
7108-DGVUU,1,Male,33,No,No,No,No,0
9137-NOQKA,1,Female,53,No,No,No,No,0
4646-QZXTF,,Female,21,,No,Yes,No,0
6664-FPDAC,1,Female,40,No,No,,Yes,
5832-TRLPB,1,Female,25,Yes,No,Yes,No,
5136-GFPMB,1,Male,40,No,No,No,,0
7255-SSFBC,,Male,19,Yes,No,Yes,No,0
1941-HOSAM,1,Female,40,No,No,No,No,0
8979-CAMGB,,Female,40,No,No,Yes,Yes,1
5600-PDUJF,1,Female,27,Yes,No,No,No,0
9938-PRCVK,,Male,22,Yes,No,Yes,Yes,3
5046-NUHWD,1,Female,33,No,No,,Yes,3
5857-XRECV,1,Male,35,No,No,No,Yes,3
1077-HUUJM,1,Male,38,No,,No,No,0
5274-XHAKY,1,Female,32,No,No,Yes,Yes,2
2595-KIWPV,,Male,39,No,No,Yes,Yes,1
8873-TMKGR,1,Female,22,Yes,No,Yes,Yes,
7638-QVMVY,1,Female,19,Yes,,Yes,No,0
5590-BYNII,1,Male,61,No,No,Yes,,0
1768-HNVGJ,1,,25,,No,No,No,
2058-DCJBE,1,Male,60,No,No,No,,0
0616-ATFGB,1,,,,No,No,,0
0936-NQLJU,1,,,,No,,,0
8469-SNFFH,1,,29,Yes,No,No,No,0
8515-OCTJS,1,Male,47,No,No,Yes,No,0
3797-FKOGQ,1,Female,19,Yes,No,No,No,0
9084-OAYKL,1,Male,34,No,No,Yes,Yes,
9958-MEKUC,1,Male,19,Yes,No,No,No,0
5445-UTODQ,,Female,30,No,No,No,,0
2930-UOTMB,1,Male,55,No,No,No,No,0
2472-OVKUP,1,Male,35,No,No,Yes,Yes,2
5131-PONJI,1,Male,29,,No,No,No,0
8405-IGQFX,1,Female,20,Yes,No,No,No,0
0484-JPBRU,,Male,41,No,,Yes,Yes,
0181-RITDD,1,Female,60,No,No,No,No,
9239-ZBZZV,1,Male,55,,No,Yes,Yes,2
0377-JBKKT,1,Male,23,Yes,,No,No,0
8972-HJWNV,1,,,,No,No,No,0
6131-FOYAS,,Male,63,No,No,No,No,
5393-HJZSM,1,Female,,No,No,,,2
6848-HJTXY,,Female,45,No,No,No,No,
8474-UMLNT,,Female,26,Yes,No,Yes,Yes,3
3675-YDUPJ,,Male,53,,No,No,No,0
6772-WFQRD,1,Male,60,No,No,Yes,,1
0818-OCPZO,,Female,41,No,No,No,No,0
4815-GBTCD,1,Male,45,No,No,Yes,,0
5338-YHWYT,1,Female,53,No,,No,No,0
6284-AHOOQ,1,Male,47,No,No,No,Yes,3
1174-FGIFN,1,Female,26,Yes,No,No,No,0
9924-JPRMC,1,Female,20,,No,,Yes,3
9691-HKOVS,,Male,45,No,No,No,No,0
6870-ZWMNX,1,Male,52,No,No,Yes,Yes,
4365-MSDYN,1,Male,,,No,Yes,No,0
0927-CNGRH,1,Female,35,No,No,Yes,Yes,1
8082-GHXOP,1,,,No,No,No,No,0
3082-YVEKW,1,Male,59,,No,Yes,,0
8878-RYUKI,1,Male,,No,,,Yes,2
9229-RQABD,1,Female,35,No,No,Yes,Yes,1
0963-ZBDRN,1,Male,36,,No,Yes,Yes,2
6733-LRIZX,1,Female,,No,No,No,No,0
9369-XFEHK,1,Male,33,No,No,Yes,No,0
5931-FLJJF,1,Male,37,No,,No,No,0
5481-NTDOH,,,55,No,,Yes,Yes,3
4587-NUKOX,1,Male,40,No,No,No,,0
3282-ZISZV,1,Male,60,No,No,No,No,0
8441-SHIPE,,Female,37,No,No,No,No,0
3878-AVSOQ,1,Male,62,No,,,,0
3512-IZIKN,1,Female,45,No,No,No,No,0
2599-CZABP,1,Female,,No,No,Yes,Yes,1
4587-VVTOX,,Male,49,No,No,No,No,
1465-WCZVT,1,Female,51,No,No,No,No,0
1545-ACTAS,,Female,25,Yes,No,Yes,No,0
0218-QNVAS,1,Female,62,No,No,Yes,Yes,3
4072-IPYLT,1,Male,,Yes,,Yes,Yes,
4211-MMAZN,1,,,No,No,No,Yes,1
0402-OAMEN,1,,54,No,,No,,0
9153-BTBVV,1,Male,47,No,No,Yes,,1
7989-VCQOH,1,Male,29,Yes,,,,
5168-MQQCA,1,Female,23,Yes,No,,No,0
6786-OBWQR,1,Male,44,No,No,,No,0
5231-FIQPA,1,Male,42,,No,No,,0
3703-VAVCL,1,Female,37,No,No,No,No,0
4393-RYCRE,1,Female,38,No,No,Yes,No,0
2013-SGDXK,1,Female,64,No,No,Yes,,3
8332-OSJDW,1,Male,45,No,No,,Yes,1
1448-PWKYE,1,Male,31,No,,No,Yes,3
4024-CSNBY,1,Male,35,No,No,Yes,,3
7182-OVLBJ,1,Male,,No,No,Yes,Yes,3
3774-VBNXY,1,Female,20,Yes,No,,Yes,2
3724-BSCVH,1,Female,23,Yes,No,,No,0
9169-BSVIN,1,Female,,Yes,No,No,,0
6164-HXUGH,1,Male,,Yes,No,No,,0
6088-BXMRG,1,Male,21,Yes,No,No,No,0
9944-HKVVB,1,Female,51,,No,No,No,0
3727-OVPRY,1,Female,52,No,No,Yes,Yes,1
3320-VEOYC,1,,59,No,No,Yes,Yes,1
1470-PSXNM,1,Female,46,No,,No,No,0
6543-XRMYR,1,Female,58,No,No,,Yes,3
5044-XDPYX,1,Male,38,No,,Yes,,
5380-AFSSK,,Male,25,Yes,No,No,No,0
7570-WELNY,,Female,41,No,No,No,No,0
6410-LEFEN,1,Female,43,No,No,Yes,No,0
6476-YHMGA,1,Female,33,No,No,No,No,0
2282-YGNOR,1,Female,43,,,No,Yes,1
3509-GWQGF,1,Female,60,No,No,Yes,Yes,2
2880-FPNAE,1,Female,64,No,No,No,,0
1396-QWFBJ,,Male,56,,No,Yes,No,0
1029-QFBEN,1,Female,,No,No,Yes,Yes,1
1761-AEZZR,1,,49,No,No,,No,0
5930-GBIWP,1,Male,22,,No,No,No,0
7109-CQYUZ,1,,20,Yes,No,Yes,Yes,2
8406-LNMHF,1,Female,,No,No,No,Yes,3
3627-FCRDW,1,Female,27,Yes,No,No,No,0
3518-PZXZQ,1,Female,56,No,,No,No,0
7587-AOVVU,,Male,62,,No,No,No,0
9389-ACWBI,1,Male,54,,No,Yes,No,0
7049-GKVZY,1,,,No,No,No,Yes,1
7319-VENRZ,1,Female,38,No,No,Yes,Yes,3
8125-QPFJD,1,,63,No,No,Yes,,2
0619-OLYUR,1,Male,,Yes,No,Yes,Yes,3
3120-FAZKD,1,Male,22,Yes,,Yes,Yes,3
6474-FVJLC,1,Female,27,Yes,No,Yes,Yes,1
4163-NCJAK,1,Female,50,No,No,Yes,Yes,1
3427-GGZZI,1,Female,55,No,No,,Yes,2
4524-QCSSM,1,Female,,Yes,No,Yes,No,0
7996-BPXHY,1,Female,20,Yes,No,Yes,No,0
0308-GIQJT,1,Male,55,No,,No,No,0
0442-TDYUO,1,Male,50,No,No,Yes,No,0
0303-WMMRN,1,Male,37,No,No,Yes,No,
4652-NNHNY,1,Male,32,No,No,No,Yes,3
2372-HWUHI,1,Female,,No,No,,No,0
4871-JTKJF,1,Female,59,No,No,,No,0
4726-DLWQN,1,Male,,,No,No,No,0
5641-DMBFJ,,Male,20,Yes,No,No,No,
8372-JUXUI,1,,,Yes,No,Yes,Yes,3
6259-WJQLC,1,Male,42,No,No,Yes,,3
6341-JVQGF,1,Female,,No,,Yes,Yes,1
2205-YMZZJ,1,Male,48,No,No,No,No,
9027-TMATR,1,Female,33,No,No,No,No,0
8696-JKZNU,1,Male,44,No,No,,No,0
2790-XUYMV,,Male,32,No,,No,,0
2027-FECZV,1,Female,47,,,No,No,0
4828-FAZPK,1,Female,20,Yes,No,,No,0
6615-NGGZJ,1,Female,50,No,No,No,No,0
9600-UDOPK,1,Male,,,No,No,No,0
0640-YJTPY,1,Female,38,No,No,Yes,Yes,1
5287-QWLKY,1,Female,49,No,No,No,No,0
3115-JPJDD,1,Male,54,No,No,No,No,0
5312-IRCFR,1,Female,64,No,No,No,No,0
9589-ABEPT,1,Male,,No,,No,No,0
8454-AATJP,1,Female,48,No,No,,Yes,3
6469-MRVET,1,Male,50,No,No,No,No,
2065-MMKGR,1,Female,54,No,No,Yes,Yes,1
0875-CABNR,1,Female,54,No,No,,No,0
1142-WACZW,1,Female,50,No,No,Yes,No,0
1329-VHWNP,1,Male,47,No,No,Yes,No,0
7140-ADSMJ,1,Female,56,No,No,No,No,0
5934-RMPOV,1,Female,61,No,No,No,No,0
1460-UZPRJ,,Male,22,,No,No,No,
4030-VPZBD,,Male,25,Yes,No,Yes,Yes,1
8314-DPQHL,1,Female,42,No,,Yes,Yes,
9236-NDUCW,1,Male,36,No,,No,Yes,3
3340-QBBFM,,Female,60,No,,No,No,0
8957-THMOA,1,Male,40,No,No,Yes,Yes,2
4853-RULSV,,Female,29,,No,Yes,Yes,2
7233-DRTRF,1,Female,46,No,No,No,No,0
6029-CSMJE,1,Female,50,No,No,No,No,0
0795-LAFGP,1,Male,40,No,No,No,,
0772-GYEQQ,1,Male,45,No,No,Yes,,2
4701-LKOZD,1,,55,No,No,No,No,0
8823-RLPWL,1,Female,44,No,No,No,Yes,3
7693-QPEFS,1,Female,29,Yes,No,No,No,0
4526-EXKKN,1,Female,30,No,No,Yes,No,
1915-IOFGU,,Male,,,No,,Yes,1
5056-FIMPT,1,Female,49,No,No,No,No,0
6821-BUXUX,,Male,29,Yes,No,Yes,Yes,3
9600-NAXZN,1,Male,62,,No,Yes,Yes,3
8849-GYOKR,1,Male,64,No,No,Yes,Yes,2
3863-QSTYI,1,Male,25,Yes,No,Yes,Yes,1
0016-QLJIS,1,,40,No,No,No,No,0
0506-YLVKJ,1,Male,27,Yes,No,,,0
6872-HXFNF,1,Male,30,,,Yes,Yes,3
1202-KKGFU,1,Male,61,No,No,No,No,0
7421-ZLUPA,1,Female,29,Yes,No,No,Yes,2
1268-ASBGA,1,Female,50,No,,Yes,Yes,2
9101-NTIXF,,Female,19,Yes,No,Yes,,
1271-UODNO,1,,37,No,No,No,No,0
6351-SCJKT,1,Male,27,Yes,No,Yes,No,0
1251-STYSZ,1,Male,53,No,No,Yes,No,0
0156-FVPTA,1,Male,,Yes,No,,No,0
5201-FRKKS,1,Female,37,No,No,No,Yes,1
9031-ZVQPT,1,Male,,No,No,No,No,0
8215-NGSPE,1,Female,48,No,No,Yes,Yes,3
4476-OSWTN,1,Male,28,Yes,No,No,No,0
7940-UQQUG,1,Male,44,No,No,Yes,Yes,3
0939-EREMR,1,Male,27,Yes,No,Yes,Yes,
5680-LQOGP,1,Female,52,No,No,Yes,Yes,
2397-BRLOM,1,Male,,No,No,Yes,,2
2749-CTKAJ,,Male,64,No,No,No,No,
4678-DVQEO,1,Male,,No,No,Yes,,3
7321-KKSDU,1,Male,,No,No,Yes,Yes,1
6698-OXETB,,Male,56,No,No,,No,0
9178-JHUVJ,1,Male,31,No,No,No,Yes,
2260-USTRB,1,Male,39,No,No,Yes,No,0
0048-LUMLS,1,Female,,,No,Yes,Yes,
7435-ZNUYY,1,Male,27,,No,No,No,0
4849-PYRLQ,1,,39,,No,No,No,0
8023-QHAIO,1,Male,21,,No,Yes,No,0
4962-CHQPW,1,,35,No,No,Yes,Yes,2
5119-KEPFY,1,Female,36,No,No,Yes,Yes,1
2697-NQBPF,1,,34,No,No,Yes,No,0
6258-NGCNG,1,Male,47,,,No,No,0
7605-SNLQG,1,Male,34,No,No,No,No,0
8775-CEBBJ,1,,19,,No,Yes,No,0
8108-UXRQN,1,Male,39,No,No,No,No,0
6100-QQHEB,1,Female,,No,No,Yes,No,0
9135-MGVPY,1,Male,44,No,No,Yes,Yes,3
4415-IJZTP,1,Female,58,No,No,No,,0
1750-CSKKM,,Female,59,No,No,Yes,No,0
4186-ZBUEW,1,Female,55,No,No,,No,0
2123-VSCOT,1,,39,No,No,Yes,Yes,3
2858-MOFSQ,,Female,58,No,No,No,No,0
5699-BNCAS,,Male,45,No,No,Yes,Yes,2
3365-SAIGS,,Female,58,No,No,No,No,0
1187-WILMM,,Female,37,No,No,No,No,
5803-NQJZO,1,Male,30,No,No,No,No,0
7508-DQAKK,1,Female,,No,No,No,No,0
3647-GMGDH,1,Female,,No,No,No,No,0
6133-OZILE,1,Female,59,No,,No,No,0
3097-FQTVJ,1,Female,40,No,No,,Yes,1
7901-TBKJX,1,Male,20,Yes,No,No,Yes,2
6543-CPZMK,1,Male,45,No,No,,No,0
5542-NKVRU,1,Male,55,No,No,No,,0
2233-FAGXV,1,Female,44,No,,Yes,Yes,3
7159-NOKYQ,,Female,33,No,No,Yes,Yes,2
0613-WUXUM,1,Female,61,No,No,No,Yes,3
8069-RHUXK,,Male,24,Yes,No,No,No,0
4881-JVQOD,1,Male,53,No,No,Yes,Yes,3
5879-HMFFH,1,Female,46,No,No,No,No,0
4706-DGAHW,1,Male,22,Yes,No,No,No,0
8707-HOEDG,1,Female,24,Yes,No,No,Yes,2
9695-IDRZR,1,Male,20,Yes,,No,No,0
3567-PQTSO,1,,,,No,No,No,0
5956-YHHRX,1,Male,62,No,No,Yes,Yes,3
1272-ILHFG,1,Female,60,No,No,Yes,Yes,2
7205-BAIAD,1,Female,63,No,No,Yes,Yes,1
6671-NGWON,1,Male,,No,No,Yes,,1
2225-ZRGSG,1,Female,54,No,No,Yes,Yes,1
9606-PBKBQ,1,Female,32,,No,Yes,No,0
9220-CXRSC,1,Male,22,,No,No,No,0
1980-KXVPM,1,Female,32,,No,,No,0
8990-YOZLV,1,Female,48,No,No,Yes,,0
9046-JBFWA,1,Female,29,Yes,No,No,No,0
