Customer ID,Age,Senior Citizen,Latitude,Longitude,Satisfaction Score,Referred a Friend,Number of Referrals,Tenure in Months,Phone Service,Multiple Lines,Internet Service,Internet Type,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Unlimited Data,Contract,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Churn Category
4860-IJUDE,24.0,No,33.782955,-118.026456,4.0,No,0.0,21.0,Yes,No,No,None,No,No,No,No,No,One Year,6471.85,0.0,0.0,487.83,917.38,No Churn
0750-EBAIU,31.0,No,34.083086,-120.636358,1.0,No,0.0,1.0,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,Month-to-Month,81.7,0.0,0.0,9.81,91.51,Dissatisfaction
8221-HVAYI,29.0,No,33.890046,-117.455583,1.0,Yes,1.0,2.0,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,Month-to-Month,139.4,0.0,0.0,19.58,158.98000000000002,Attitude
3363-EWLGO,19.0,No,32.825086,-120.824288,1.0,Yes,1.0,25.0,No,No,Yes,Cable,No,No,No,No,Yes,Month-to-Month,853.0,0.0,10.0,0.0,853.0,Competitor
5076-YVXCM,59.0,No,36.833002,-119.82947,3.0,No,0.0,38.0,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Two Year,390.85,0.0,0.0,121.59,51.54,Attitude
5373-SFODM,32.0,No,38.592745,-121.540036,3.0,No,0.0,24.0,Yes,No,No,None,No,No,No,No,No,Month-to-Month,4765.0,0.0,0.0,496.96,1098.51,No Churn
0983-TATYJ,68.0,Yes,37.343827,-123.500853,3.0,No,0.0,1.0,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,85.05,0.0,0.0,16.37,101.42,Competitor
3768-NLUBH,68.0,Yes,33.054579,-117.285879,1.0,Yes,5.0,68.0,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,One Year,6581.9,0.0,0.0,134.64,6716.54,Attitude
7841-FCRQD,25.0,No,32.607964,-119.4464,5.0,Yes,7.0,25.0,Yes,No,Yes,Fiber Optic,No,No,No,Yes,Yes,Month-to-Month,2338.35,0.0,0.0,95.25,2433.6,No Churn
4198-VFOEA,20.0,No,33.859171,-118.252272,4.0,No,0.0,1.0,Yes,No,Yes,Cable,No,No,No,No,No,Month-to-Month,43.85,0.0,10.0,15.9,69.75,No Churn
1809-DMJHQ,21.0,No,37.750021,-118.474222,4.0,Yes,9.0,72.0,Yes,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Two Year,902.25,0.0,20.0,1613.52,7035.42,No Churn
1716-LSAMB,30.0,No,34.049172,-118.314387,5.0,No,0.0,17.0,Yes,No,No,None,No,No,No,No,No,Two Year,310.6,0.0,0.0,440.47,751.07,No Churn
3319-DWOEP,30.0,No,33.527605,-116.666551,4.0,No,0.0,41.0,Yes,No,Yes,Cable,No,No,No,No,Yes,Two Year,150.85,0.0,40.0,8.07,1701.65,No Churn
4193-IBKSW,39.0,No,35.652242,-119.4464,1.0,No,0.0,25.0,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,Month-to-Month,3969.35,0.0,0.0,609.9,82.39,Price
9835-ZIITK,46.0,No,37.483535,-122.024579,5.0,Yes,9.0,60.0,No,No,No,None,No,No,No,No,No,Two Year,1198.8,0.0,0.0,1877.4,3076.2,No Churn
2739-CACDQ,45.0,No,35.151491,-117.927597,4.0,Yes,7.0,64.0,Yes,Yes,No,Fiber Optic,Yes,No,Yes,No,Yes,Two Year,5948.7,0.0,0.0,81.28,5098.5,No Churn
2057-BOYKM,19.0,No,37.454924,-122.203168,3.0,Yes,1.0,49.0,No,No,Yes,Cable,Yes,No,No,Yes,Yes,One Year,1782.0,0.0,0.0,2302.53,419.99,No Churn
6979-TNDEU,78.0,Yes,32.825086,-117.199424,1.0,Yes,1.0,58.0,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Month-to-Month,6287.25,0.0,0.0,2864.04,9151.29,Competitor
0187-QSXOE,26.0,No,33.744119,-118.31448,3.0,Yes,0.0,65.0,Yes,No,Yes,Fiber Optic,Yes,No,No,No,Yes,One Year,69.9,0.0,0.0,3.74,2108.63,No Churn
5047-LHVLY,50.0,No,33.888323,-117.277533,5.0,No,0.0,11.0,Yes,No,No,Fiber Optic,No,Yes,No,No,Yes,Two Year,6751.35,0.0,0.0,1922.8,46.4,No Churn
3084-DOWLE,53.0,No,33.141265,-117.209774,3.0,No,0.0,6.0,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Month-to-Month,521.3,0.0,0.0,6.9,528.1999999999999,Competitor
8740-XLHDR,59.0,No,40.507272,-121.507935,5.0,Yes,4.0,57.0,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Two Year,4018.35,0.0,70.0,2847.15,6935.5,No Churn
7579-KKLOE,64.0,No,34.110124,-119.100972,3.0,No,2.0,69.0,No,Yes,Yes,None,No,No,No,No,Yes,Month-to-Month,45.75,0.0,0.0,173.88,37.56,Attitude
3462-BJQQA,41.0,No,40.507272,-116.76058,5.0,No,0.0,49.0,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Two Year,44.0,0.0,0.0,2493.44,8115.789999999999,No Churn
2400-FEQME,26.0,No,33.362575,-122.777141,3.0,Yes,9.0,72.0,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,Two Year,8220.4,0.0,140.0,2497.68,10858.08,No Churn
3466-BYAVD,26.0,No,37.371862,-121.860349,4.0,No,0.0,43.0,No,Yes,No,DSL,No,No,No,Yes,Yes,Month-to-Month,869.9,36.78,0.0,1252.5600000000002,2397.26,No Churn
5606-AMZBO,63.0,No,38.183918,-120.898817,4.0,No,0.0,52.0,Yes,No,Yes,DSL,Yes,No,Yes,No,Yes,One Year,3410.6,0.0,0.0,219.44,3630.04,No Churn
9374-YOLBJ,73.0,Yes,39.806141,-118.925185,4.0,Yes,1.0,63.0,Yes,Yes,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Two Year,6991.9,0.0,0.0,2338.56,9330.46,No Churn
4291-TPNFG,47.0,No,33.907361,-117.152162,1.0,No,0.0,3.0,Yes,No,Yes,DSL,No,No,Yes,No,No,Month-to-Month,169.05,0.0,10.0,122.37,301.42,Competitor
6656-GULJQ,64.0,No,34.031529,-118.491156,3.0,Yes,6.0,28.0,Yes,No,Yes,Cable,No,No,Yes,No,Yes,Month-to-Month,159.35,0.0,0.0,89.04,2378.94,No Churn
3721-CNEYS,62.0,No,34.567058,-117.362329,3.0,No,0.0,72.0,Yes,No,Yes,Fiber Optic,Yes,No,No,Yes,No,Two Year,208.25,0.0,80.0,2973.52,2448.5,No Churn
3269-ATYWD,44.0,No,36.186867,-118.147037,3.0,No,0.0,1.0,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Month-to-Month,45.75,0.0,0.0,24.24,66.18,Attitude
8782-NUUOL,64.0,No,33.823943,-118.432138,3.0,Yes,1.0,63.0,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,One Year,6873.75,0.0,60.0,121.59,7055.34,Attitude
0847-HGRML,40.0,No,39.657228,-118.012204,4.0,Yes,4.0,33.0,No,Yes,Yes,None,No,Yes,Yes,Yes,No,Month-to-Month,3082.1,0.0,0.0,0.0,2570.99,No Churn
8735-SDUFN,64.0,No,35.710244,-118.881679,4.0,No,5.0,55.0,Yes,Yes,Yes,None,No,No,Yes,No,Yes,Month-to-Month,4309.55,0.0,0.0,2608.13,4334.76,No Churn
3926-CUQZX,70.0,No,34.238802,-118.482296,1.0,No,0.0,4.0,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Month-to-Month,1345.55,0.0,0.0,2388.75,1024.1,Competitor
7250-EQKIY,71.0,No,35.214982,-118.59049,1.0,Yes,0.0,1.0,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,70.5,0.0,0.0,41.39,111.89,Competitor
2018-QKYGT,40.0,No,32.765299,-117.122565,4.0,Yes,9.0,69.0,Yes,No,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,One Year,7251.9,3.59,0.0,1667.73,8916.039999999999,No Churn
4800-CZMPC,45.0,No,38.545775,-120.743325,3.0,No,0.0,72.0,Yes,No,No,Fiber Optic,No,Yes,No,Yes,Yes,One Year,1573.95,0.0,0.0,0.0,7879.23,No Churn
0795-LAFGP,40.0,No,34.441123,-121.21191,4.0,No,0.0,32.0,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,Month-to-Month,5265.5,0.0,0.0,1513.6,5658.64,No Churn
7548-SEPYI,24.0,No,36.545353,-119.055813,3.0,Yes,2.0,45.0,Yes,No,No,None,No,No,No,No,No,Two Year,892.15,0.0,0.0,1808.55,2700.7,No Churn
6838-HVLXG,70.0,Yes,37.255637,-120.493537,4.0,No,0.0,71.0,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Month-to-Month,130.5,0.0,0.0,2181.6,2397.26,No Churn
9068-VPWQQ,41.0,No,41.405193,-123.008567,4.0,Yes,8.0,40.0,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Month-to-Month,3168.75,0.0,0.0,1568.8,4695.81,No Churn
3977-QCRSL,57.0,Yes,34.085807,-118.251977,2.0,No,0.0,46.0,Yes,Yes,Yes,Cable,No,No,No,No,No,Month-to-Month,4399.5,0.0,80.0,284.28,4763.78,Price
6507-ZJSUR,62.0,No,33.000269,-117.072093,4.0,No,0.0,47.0,Yes,No,Yes,Cable,Yes,Yes,No,Yes,Yes,One Year,2813.05,0.0,0.0,1238.45,4051.5,No Churn
0402-OAMEN,54.0,No,38.592745,-121.34848,4.0,No,0.0,2.0,Yes,No,Yes,Fiber Optic,No,Yes,No,No,Yes,Month-to-Month,151.75,0.0,0.0,7.52,159.27,No Churn
4658-HCOHW,59.0,No,36.727418,-122.549083,3.0,Yes,0.0,46.0,Yes,Yes,No,Fiber Optic,No,No,Yes,No,Yes,Month-to-Month,1608.15,46.39,0.0,18.57,3051.8,No Churn
5498-TXHLF,57.0,No,37.654436,-121.279913,4.0,No,2.0,72.0,Yes,Yes,Yes,None,No,Yes,Yes,No,Yes,Month-to-Month,993.15,0.0,0.0,142.5,456.1,No Churn
5884-FBCTL,80.0,Yes,34.015217,-118.109962,2.0,Yes,1.0,32.0,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Month-to-Month,4750.95,0.0,0.0,1129.14,5880.09,Dissatisfaction
8023-QHAIO,21.0,No,38.471049,-123.015549,3.0,Yes,7.0,72.0,Yes,No,Yes,Cable,No,Yes,No,No,Yes,Two Year,7285.7,0.0,0.0,2516.4,9802.1,No Churn
2606-PKWJB,20.0,No,32.636792,-116.906774,3.0,Yes,1.0,22.0,Yes,No,Yes,Fiber Optic,No,No,Yes,No,No,Month-to-Month,1706.45,0.0,50.0,3430.72,2748.65,No Churn
5449-FIBXJ,41.0,No,34.613476,-118.256358,4.0,No,0.0,11.0,Yes,No,No,None,No,No,No,No,No,One Year,237.3,0.0,0.0,489.83,727.1300000000001,No Churn
4598-ZADCK,49.0,Yes,34.613476,-118.256358,1.0,No,2.0,3.0,Yes,No,Yes,DSL,No,Yes,Yes,No,Yes,Month-to-Month,242.95,0.0,0.0,1856.0,262.36,Competitor
1678-FYZOW,78.0,Yes,38.154823,-118.351813,3.0,No,8.0,72.0,Yes,No,Yes,None,No,No,No,No,No,Month-to-Month,527.35,0.0,0.0,1019.92,3380.51,No Churn
2754-XBHTB,54.0,No,38.592745,-121.540036,4.0,Yes,0.0,32.0,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,One Year,2282.95,0.0,0.0,1070.4,3353.35,No Churn
4957-TIALW,78.0,No,38.63153,-120.238218,2.0,No,0.0,14.0,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Month-to-Month,1415.55,0.0,0.0,517.5799999999999,1933.13,Dissatisfaction
7813-TKCVO,39.0,No,40.186772,-118.255178,1.0,Yes,1.0,41.0,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Month-to-Month,3326.2,0.0,0.0,1855.66,5181.86,Price
2208-MPXIO,64.0,No,38.93706,-123.118111,5.0,Yes,0.0,22.0,Yes,Yes,Yes,None,No,No,Yes,Yes,No,Two Year,579.0,0.0,0.0,353.6,7600.7,No Churn
1452-VOQCH,30.0,No,36.749403,-119.893068,5.0,Yes,0.0,7.0,Yes,No,Yes,None,Yes,Yes,Yes,No,Yes,Month-to-Month,5980.55,0.0,0.0,913.92,398.45,No Churn
0480-KYJVA,40.0,No,32.790282,-115.689559,1.0,No,0.0,53.0,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Month-to-Month,2095.0,0.0,0.0,876.4,4478.16,Other
1016-DJTSV,77.0,Yes,40.186772,-122.388361,1.0,No,0.0,4.0,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Month-to-Month,3326.2,0.0,0.0,1548.45,5605.2,Price
7721-JXEAW,54.0,No,34.441123,-117.199424,1.0,No,0.0,1.0,Yes,Yes,Yes,DSL,No,No,No,Yes,Yes,Month-to-Month,52.2,0.0,0.0,34.04,86.24000000000001,Competitor
0621-HJWXJ,33.0,No,32.68674,-121.21191,4.0,Yes,2.0,68.0,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,One Year,6225.4,34.83,0.0,2494.58,8685.15,No Churn
7459-IMVYU,42.0,No,32.807867,-117.060993,4.0,No,0.0,64.0,Yes,Yes,Yes,None,Yes,Yes,No,No,Yes,Month-to-Month,920.5,0.0,0.0,587.42,4105.5,No Churn
8780-IHCRN,30.0,No,37.329725,-120.306399,3.0,No,0.0,8.0,Yes,No,No,Fiber Optic,Yes,Yes,Yes,No,Yes,One Year,2979.3,0.0,0.0,1482.56,4461.860000000001,No Churn
3374-LXDEV,44.0,No,33.362575,-121.446049,5.0,No,0.0,7.0,Yes,No,No,None,No,No,No,No,No,Month-to-Month,141.1,0.0,0.0,1377.0,471.43,No Churn
6900-PXRMS,55.0,No,34.079934,-118.046695,3.0,No,10.0,4.0,Yes,No,No,DSL,Yes,Yes,Yes,No,Yes,Two Year,157.55,0.0,0.0,2599.0800000000004,5426.81,No Churn
2928-HLDBA,28.0,No,34.255203,-117.175654,4.0,No,5.0,4.0,Yes,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Month-to-Month,224.85,0.0,0.0,140.8,365.65,No Churn
2845-HSJCY,63.0,No,39.435756,-117.362329,3.0,Yes,5.0,26.0,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Month-to-Month,2015.8,0.0,0.0,977.6,2993.4,No Churn
7586-ZATGZ,60.0,No,32.636792,-117.320138,5.0,Yes,0.0,15.0,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,No,Month-to-Month,1539.8,0.0,140.0,279.0,1958.8,No Churn
3765-JXVKY,22.0,No,33.739412,-117.173334,4.0,Yes,0.0,51.0,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,5581.05,0.0,0.0,0.0,1520.31,No Churn
1904-WAJAA,31.0,Yes,37.669516,-118.217141,3.0,No,0.0,1.0,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Month-to-Month,45.05,0.0,70.0,13.84,128.89,Dissatisfaction
8060-HIWJJ,29.0,No,37.722727,-122.02157,5.0,No,0.0,35.0,Yes,No,Yes,DSL,Yes,No,No,No,No,Two Year,559.2,0.0,0.0,41.58,5436.68,No Churn
7167-PCEYD,53.0,No,37.980057,-122.587513,3.0,No,0.0,72.0,Yes,No,Yes,DSL,No,Yes,Yes,No,No,Two Year,5244.45,0.0,0.0,1337.5600000000002,9358.83,No Churn
7442-YGZFK,64.0,No,39.061227,-118.067402,2.0,Yes,1.0,1.0,No,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,2384.15,0.0,0.0,636.02,664.0899999999999,Price
8414-OOEEL,50.0,No,40.057784,-123.679461,3.0,No,0.0,6.0,Yes,No,Yes,None,Yes,No,No,No,Yes,Month-to-Month,314.6,0.0,0.0,234.96,549.56,No Churn
6718-BDGHG,47.0,No,32.85723,-117.209774,3.0,No,0.0,4.0,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,396.1,0.0,0.0,126.44,522.54,Competitor
9708-KFDBY,77.0,No,33.802664,-117.848299,3.0,Yes,1.0,72.0,Yes,Yes,Yes,Cable,Yes,Yes,Yes,No,Yes,Two Year,4720.0,0.0,0.0,1252.5600000000002,7072.24,No Churn
8896-RAZCR,63.0,No,37.515556,-122.502311,5.0,Yes,1.0,23.0,Yes,No,No,None,No,Yes,No,No,No,One Year,405.6,0.0,0.0,606.51,1012.11,No Churn
3340-QBBFM,60.0,No,37.435664,-121.049056,4.0,No,0.0,3.0,Yes,No,No,None,No,No,No,No,No,Month-to-Month,58.0,0.0,0.0,8.07,66.07,No Churn
6867-ACCZI,44.0,No,37.59485,-122.051521,3.0,No,0.0,1.0,No,No,Yes,DSL,No,No,No,No,No,Month-to-Month,55.55,0.0,30.0,33.32,118.87,No Churn
7541-YLXCL,68.0,Yes,36.833002,-121.916834,3.0,No,0.0,3.0,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Month-to-Month,294.45,0.0,0.0,106.29,400.74,Attitude
5808-TOTXO,68.0,Yes,37.605926,-121.463719,1.0,Yes,1.0,9.0,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,Month-to-Month,2510.2,0.0,0.0,77.88,2181.45,Dissatisfaction
3746-EUBYR,36.0,No,38.522328,-122.97932,3.0,Yes,5.0,68.0,Yes,Yes,Yes,Cable,No,Yes,Yes,No,Yes,Two Year,5560.0,0.0,0.0,1710.88,7270.88,No Churn
2164-SOQXL,42.0,No,34.031529,-118.491156,3.0,No,0.0,4.0,Yes,No,Yes,DSL,No,Yes,No,No,Yes,Month-to-Month,151.3,0.0,0.0,39.24,190.54,Other
5736-YEJAX,41.0,No,40.336392,-116.2237,4.0,Yes,8.0,72.0,Yes,No,No,None,No,No,No,No,No,Two Year,1750.7,0.0,0.0,646.5600000000001,2397.26,No Churn
1568-LJSZU,35.0,No,33.987945,-118.370442,3.0,No,0.0,16.0,Yes,No,Yes,DSL,No,Yes,No,Yes,No,Month-to-Month,834.15,0.0,40.0,109.76,983.91,Other
9079-LWTFD,58.0,No,33.141265,-116.967221,1.0,No,0.0,33.0,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,2274.9,0.0,0.0,17.0,106.76,Competitor
2927-QRRQV,34.0,No,37.730269,-121.926417,3.0,No,0.0,52.0,Yes,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Month-to-Month,4652.4,0.0,0.0,353.6,5006.0,No Churn
6603-QWSPR,78.0,No,38.368744,-122.522642,4.0,No,10.0,56.0,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,One Year,5264.3,0.0,0.0,591.9200000000001,5856.22,No Churn
2233-FAGXV,44.0,No,41.163637,-123.704841,3.0,No,0.0,70.0,Yes,Yes,Yes,None,Yes,Yes,Yes,No,No,One Year,6145.2,0.0,70.0,2179.32,7882.33,No Churn
2636-ALXXZ,70.0,Yes,34.70434,-120.02609,4.0,Yes,0.0,28.0,Yes,No,Yes,DSL,No,Yes,No,Yes,No,Two Year,159.35,0.0,0.0,1591.5,2352.45,No Churn
6928-ONTRW,48.0,No,32.85723,-117.209774,3.0,Yes,1.0,7.0,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,One Year,5084.65,0.0,0.0,295.68,8194.65,Competitor
6582-OIVSP,73.0,No,37.505768,-121.962472,3.0,No,0.0,1.0,Yes,No,Yes,DSL,No,No,No,No,Yes,Month-to-Month,45.7,0.0,0.0,10.41,56.11,Dissatisfaction
5734-EJKXG,79.0,Yes,36.385818,-119.224243,3.0,No,1.0,61.0,Yes,Yes,No,Fiber Optic,No,No,No,No,Yes,One Year,917.45,24.08,0.0,1152.2,410.2,No Churn
3943-KDREE,52.0,No,33.786738,-117.982564,4.0,Yes,1.0,56.0,Yes,Yes,No,None,No,No,No,No,No,Month-to-Month,1111.2,29.41,0.0,2109.52,3482.36,No Churn
1928-BXYIV,39.0,No,40.171312,-120.270136,3.0,No,0.0,1.0,Yes,No,No,None,No,No,No,No,No,Month-to-Month,20.25,0.0,0.0,28.18,48.43,No Churn
9674-EHPPG,20.0,No,34.026334,-118.033683,4.0,No,0.0,3.0,Yes,No,Yes,Cable,Yes,No,Yes,No,Yes,Month-to-Month,157.55,14.67,0.0,99.84,6553.51,No Churn
0952-KMEEH,68.0,No,37.789168,-122.395009,3.0,No,0.0,46.0,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Month-to-Month,4154.8,0.0,0.0,725.88,4880.68,Price
4003-FUSHP,34.0,No,34.102119,-117.815532,3.0,No,0.0,2.0,No,No,Yes,DSL,No,Yes,Yes,Yes,Yes,Month-to-Month,2636.05,0.0,0.0,258.48,926.88,Other
6152-ONASV,73.0,No,34.114772,-118.089431,4.0,Yes,1.0,63.0,Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Two Year,4674.55,0.0,0.0,2656.71,5313.400000000001,No Churn
7209-JCUDS,80.0,No,33.53604,-122.426468,4.0,Yes,7.0,31.0,Yes,Yes,No,None,No,No,No,No,No,Two Year,755.6,0.0,0.0,217.93,973.53,No Churn
6704-UTUKK,52.0,No,33.17494,-123.681175,4.0,No,0.0,66.0,No,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Month-to-Month,4136.4,0.0,0.0,0.0,4136.4,No Churn
8565-WUXZU,33.0,No,34.089953,-120.963092,5.0,No,0.0,37.0,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,3810.55,0.0,0.0,646.02,4456.57,No Churn
2225-ZRGSG,54.0,No,39.873371,-123.741474,5.0,Yes,10.0,2.0,Yes,Yes,Yes,None,No,Yes,No,Yes,No,Two Year,4014.6,0.0,0.0,359.06,419.99,No Churn
5115-SQAAU,48.0,No,41.027281,-120.704613,4.0,Yes,1.0,72.0,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Two Year,7751.7,0.0,0.0,2861.28,10612.98,No Churn
4360-QRAVE,62.0,Yes,37.768881,-122.395521,5.0,Yes,0.0,60.0,Yes,No,No,None,No,No,No,No,No,Month-to-Month,72.0,0.0,0.0,35.31,107.31,No Churn
3178-CIFOT,74.0,No,33.362575,-117.299644,2.0,No,0.0,1.0,Yes,Yes,Yes,Fiber Optic,Yes,No,No,Yes,No,Month-to-Month,280.85,0.0,10.0,2241.36,1030.19,Competitor
2842-JTCCU,35.0,No,38.085839,-117.362274,1.0,No,0.0,12.0,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,Month-to-Month,1132.75,0.0,30.0,337.92,1590.67,Competitor
2908-ZTPNF,66.0,No,32.71346,-117.236378,5.0,Yes,1.0,49.0,No,No,Yes,DSL,No,Yes,No,Yes,Yes,One Year,2780.6,0.0,0.0,0.0,2780.6,No Churn
9824-QCJPK,75.0,Yes,35.772244,-121.159078,3.0,Yes,1.0,29.0,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,No,Month-to-Month,3004.15,37.55,40.0,747.62,3754.22,Attitude
8100-PNJMH,61.0,No,34.165383,-118.123752,3.0,No,1.0,7.0,Yes,No,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Month-to-Month,917.45,0.0,0.0,2997.6,257.4,No Churn
5322-ZSMZY,24.0,No,40.775272,-123.287414,5.0,Yes,0.0,10.0,No,No,Yes,Cable,No,No,No,No,No,One Year,274.35,9.73,0.0,0.0,3275.73,No Churn
2321-OMBXY,43.0,No,39.003358,-118.370442,3.0,No,0.0,4.0,Yes,No,Yes,Fiber Optic,No,Yes,No,No,Yes,One Year,372.45,0.0,100.0,34.37,4478.16,Other
2969-QWUBZ,69.0,No,38.627951,-118.238508,5.0,No,9.0,18.0,Yes,No,No,Fiber Optic,Yes,No,Yes,No,Yes,One Year,452.55,0.0,50.0,140.8,6362.75,No Churn
8608-OZTLB,72.0,No,33.907361,-117.109972,1.0,No,0.0,3.0,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,Month-to-Month,210.3,0.0,0.0,106.62,316.92,Competitor
4881-JVQOD,53.0,No,40.390301,-123.412327,4.0,Yes,6.0,7.0,Yes,No,No,Fiber Optic,No,No,No,No,Yes,Month-to-Month,151.75,0.0,0.0,0.0,9200.36,No Churn
3070-BDOQC,35.0,No,32.85723,-121.928425,1.0,No,0.0,8.0,Yes,No,Yes,Fiber Optic,Yes,No,No,No,Yes,Month-to-Month,668.4,0.0,0.0,258.48,926.88,Other
8780-IXSTS,42.0,No,40.345949,-119.209689,1.0,No,0.0,14.0,Yes,No,Yes,Cable,No,No,Yes,No,Yes,Month-to-Month,1025.95,0.0,0.0,262.36,1288.31,Attitude
4872-VXRIL,34.0,No,34.557711,-118.029441,4.0,Yes,5.0,70.0,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,No,Two Year,7689.8,0.0,150.0,385.7,8225.5,No Churn
9026-RNUJS,63.0,No,32.85723,-121.928425,3.0,No,0.0,4.0,Yes,No,Yes,Cable,No,Yes,No,No,Yes,Month-to-Month,130.1,0.0,0.0,139.71,269.81,Other
7322-OCWHC,50.0,No,37.654436,-122.426468,3.0,No,0.0,2.0,Yes,No,No,None,No,No,No,No,No,Two Year,37.2,0.0,0.0,14.06,51.260000000000005,No Churn
8095-WANWK,34.0,No,33.521447,-117.602555,4.0,Yes,2.0,17.0,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Month-to-Month,1742.5,0.0,0.0,171.87,1914.37,No Churn
5392-AKEMH,41.0,No,40.271535,-121.018087,4.0,No,10.0,57.0,Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Two Year,4166.35,0.0,0.0,367.65,2658.8,No Churn
5514-YQENT,50.0,No,36.600193,-120.153393,3.0,Yes,1.0,16.0,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Month-to-Month,1430.25,0.0,0.0,507.68,1937.93,Attitude
1471-GIQKQ,60.0,No,32.827238,-117.089287,4.0,No,0.0,1.0,No,No,Yes,DSL,No,No,No,Yes,Yes,Month-to-Month,30.55,0.0,40.0,1006.71,7600.7,No Churn
3623-FQBOX,36.0,No,36.27688,-117.033326,3.0,Yes,6.0,60.0,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Month-to-Month,6572.85,0.0,0.0,275.4,6848.25,No Churn
3639-XJHKQ,32.0,No,37.526791,-119.99437,3.0,No,0.0,7.0,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,Month-to-Month,533.6,8.3,0.0,11.69,545.2900000000001,No Churn
5103-MHMHY,50.0,No,33.936298,-116.849577,4.0,Yes,3.0,52.0,No,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Two Year,3330.1,0.0,0.0,0.0,3330.1,No Churn
7908-QCBCA,55.0,No,36.587497,-120.824288,2.0,Yes,1.0,6.0,Yes,No,Yes,Cable,No,No,No,Yes,Yes,One Year,1445.3,0.0,50.0,0.0,1495.3,Competitor
3694-DELSO,38.0,No,34.557711,-122.086022,3.0,No,0.0,18.0,Yes,No,No,None,No,No,No,No,No,One Year,407.05,0.0,0.0,338.40000000000003,745.45,No Churn
7929-SKFGK,32.0,No,33.666301,-117.969501,4.0,No,6.0,21.0,Yes,No,No,None,No,No,No,No,Yes,Month-to-Month,382.2,0.0,0.0,1628.7,1273.49,No Churn
