index,Customer ID,Age,Senior Citizen,Latitude,Longitude,Satisfaction Score,Referred a Friend,Number of Referrals,Tenure in Months,Phone Service,Multiple Lines,Internet Service,Internet Type,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Unlimited Data,Contract,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Churn Category
2775,3082-VQXNH,47.0,No,37.223,-119.001021,4.0,Yes,1.0,14.0,Yes,Yes,No,None,No,No,No,No,No,Month-to-Month,372.45,0.0,0.0,2767.68,496.94,No Churn
2777,1162-ECVII,63.0,No,37.74441,-118.37019,4.0,Yes,0.0,72.0,Yes,Yes,No,None,No,No,No,No,No,Month-to-Month,1871.85,0.0,0.0,955.44,2827.29,No Churn
2778,2931-FSOHN,20.0,No,37.730269,-121.494168,4.0,No,0.0,7.0,Yes,No,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Month-to-Month,445.95,0.0,0.0,222.88,3775.63,No Churn
2780,1241-EZFMJ,38.0,No,38.646096,-121.442433,1.0,No,0.0,44.0,No,No,Yes,Cable,No,Yes,Yes,No,Yes,One Year,2375.4,0.0,0.0,0.0,2375.4,Competitor
2781,1089-HDMKP,67.0,Yes,39.045246,-122.743181,3.0,Yes,1.0,8.0,No,No,Yes,Cable,No,Yes,Yes,No,Yes,Two Year,371.4,0.0,0.0,14.8,371.4,No Churn
2782,8750-QWZAJ,51.0,No,33.848733,-117.788357,5.0,Yes,6.0,30.0,Yes,No,Yes,None,No,Yes,No,Yes,Yes,Two Year,1414.2,0.0,0.0,317.17,7879.23,No Churn
2783,6199-IPCAO,32.0,No,35.245035,-119.055813,5.0,Yes,3.0,11.0,Yes,No,No,None,No,No,No,No,No,Two Year,1742.5,0.0,0.0,27.72,9200.36,No Churn
2784,6184-DYUOB,64.0,No,36.727418,-120.123526,3.0,Yes,3.0,47.0,Yes,Yes,No,None,No,No,No,No,No,Two Year,1160.45,0.0,0.0,736.96,1897.41,No Churn
2785,8513-OLYGY,56.0,No,39.559709,-120.345639,1.0,Yes,0.0,4.0,Yes,Yes,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Month-to-Month,372.45,0.0,0.0,870.79,4478.16,Other
2786,6942-LBFDP,64.0,No,37.656695,-122.048361,5.0,Yes,9.0,28.0,Yes,No,No,None,No,Yes,No,No,No,One Year,543.0,0.0,0.0,166.68,1156.48,No Churn
2787,7524-VRLPL,34.0,No,38.431407,-120.8421,4.0,No,0.0,23.0,Yes,No,No,None,No,No,No,No,Yes,One Year,478.1,0.0,0.0,239.43,717.53,No Churn
2788,3094-JOJAI,41.0,No,34.39583,-123.381544,5.0,No,0.0,56.0,Yes,Yes,Yes,DSL,Yes,No,Yes,No,No,Two Year,223.6,0.0,0.0,724.5,221.52,No Churn
2791,1216-JWVUX,46.0,No,37.483535,-117.609432,3.0,No,0.0,48.0,Yes,Yes,Yes,Cable,Yes,No,Yes,No,No,One Year,3682.45,0.0,40.0,121.44,387.9,No Churn
2792,9091-WTUUY,46.0,No,33.787796,-117.875928,3.0,Yes,1.0,34.0,Yes,No,No,None,No,No,No,No,No,Month-to-Month,635.9,46.07,0.0,1514.36,2104.19,No Churn
2793,4999-IEZLT,47.0,No,35.28952,-116.092214,1.0,No,0.0,4.0,No,No,Yes,DSL,Yes,Yes,No,No,Yes,Month-to-Month,19.9,0.0,0.0,0.0,137.85,Attitude
2794,5774-QPLTF,22.0,No,33.537646,-121.952864,1.0,No,0.0,1.0,Yes,No,Yes,Cable,No,No,Yes,No,Yes,Month-to-Month,48.95,0.0,0.0,34.4,83.35,Competitor
2795,0634-SZPQA,64.0,No,33.942895,-117.725644,3.0,Yes,0.0,35.0,Yes,No,Yes,DSL,No,No,No,Yes,No,One Year,113.5,0.0,0.0,1058.16,1699.88,No Churn
2796,9938-PRCVK,22.0,No,37.802071,-122.411004,4.0,Yes,1.0,67.0,Yes,Yes,No,None,No,No,No,No,No,One Year,435.25,0.0,0.0,1104.46,1642.96,No Churn
2797,4280-DLSHD,21.0,No,34.139082,-118.39275,4.0,Yes,1.0,38.0,Yes,Yes,No,None,No,No,No,Yes,No,Two Year,1914.5,0.0,0.0,1599.84,3514.34,No Churn
2798,8097-VBQTZ,63.0,No,33.890046,-122.437301,4.0,No,0.0,5.0,Yes,No,Yes,DSL,No,No,No,Yes,Yes,Month-to-Month,1218.65,0.0,0.0,41.6,394.25,No Churn
2799,2937-FTHUR,50.0,No,34.039224,-118.11662,4.0,No,0.0,68.0,No,No,Yes,Fiber Optic,No,Yes,Yes,No,No,Two Year,5461.45,3.26,10.0,1260.04,6728.23,No Churn
2802,9817-APLHW,59.0,No,38.049292,-122.563571,3.0,No,6.0,72.0,No,No,Yes,Cable,No,Yes,Yes,No,Yes,Two Year,5011.15,0.0,0.0,3104.64,8115.789999999999,No Churn
2803,2203-GHNWN,49.0,No,33.752938,-123.565432,4.0,No,0.0,60.0,Yes,No,No,None,No,No,No,No,No,Two Year,1189.9,0.0,0.0,0.0,2185.3,No Churn
2806,6490-FGZAT,28.0,No,39.872961,-120.198876,5.0,Yes,0.0,6.0,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Month-to-Month,1938.05,0.0,0.0,2524.92,767.35,No Churn
2808,4737-HOBAX,27.0,No,35.392599,-119.245341,1.0,No,0.0,46.0,Yes,No,Yes,Fiber Optic,No,Yes,No,No,Yes,Month-to-Month,70.5,0.0,0.0,57.7,2628.34,Competitor
2809,1334-FJSVR,25.0,No,37.750553,-122.197175,3.0,Yes,8.0,46.0,Yes,No,No,Fiber Optic,No,No,No,No,No,Month-to-Month,1201.65,0.0,0.0,1741.68,2614.33,No Churn
2812,4884-ZTHVF,38.0,No,37.773147,-122.411287,4.0,Yes,0.0,20.0,Yes,Yes,No,DSL,No,No,No,No,Yes,Month-to-Month,913.3,0.0,0.0,41.58,1786.1999999999998,No Churn
2813,5671-RQRLP,51.0,No,36.696759,-119.024051,4.0,Yes,2.0,11.0,Yes,No,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,Month-to-Month,217.1,0.0,0.0,1006.71,2010.84,No Churn
2814,2739-CCZMB,23.0,No,34.114772,-116.97595,4.0,Yes,10.0,67.0,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,One Year,5064.45,0.0,0.0,315.57,9897.08,No Churn
2816,5756-JYOJT,46.0,No,32.636792,-124.044354,3.0,Yes,0.0,62.0,Yes,No,Yes,None,Yes,Yes,Yes,No,Yes,One Year,7751.7,0.0,40.0,630.0,365.65,No Churn
2817,4355-HBJHH,49.0,No,39.624561,-117.875928,5.0,No,0.0,5.0,Yes,No,No,None,No,No,No,No,No,Month-to-Month,96.1,0.0,0.0,95.25,35.89,No Churn
2818,6874-SGLHU,39.0,No,33.762351,-118.139225,3.0,Yes,4.0,4.0,Yes,No,No,Cable,No,No,No,No,No,Month-to-Month,77.6,0.0,0.0,14.52,92.12,No Churn
2819,1251-KRREG,80.0,Yes,38.325599,-119.972762,3.0,Yes,0.0,64.0,Yes,No,No,None,No,No,No,No,Yes,Two Year,96.1,0.0,0.0,1453.86,229.4,No Churn
2821,4369-HTUIF,46.0,No,33.719869,-120.338228,4.0,Yes,1.0,8.0,Yes,No,No,DSL,No,No,No,No,No,One Year,160.05,0.0,0.0,226.96,9811.57,No Churn
2822,1098-TDVUQ,44.0,No,33.581045,-122.587513,3.0,No,0.0,46.0,No,No,Yes,Cable,Yes,No,No,No,Yes,One Year,1489.3,0.0,0.0,0.0,1489.3,No Churn
2823,9518-IMLHK,21.0,No,37.74441,-121.527823,3.0,No,0.0,46.0,Yes,No,No,None,No,No,No,Yes,No,Month-to-Month,63.6,0.0,0.0,120.6,184.2,No Churn
2825,8495-PRWFH,52.0,Yes,35.490705,-121.307864,5.0,No,0.0,2.0,Yes,No,Yes,Cable,No,Yes,No,No,Yes,Month-to-Month,114.15,0.0,0.0,54.04,168.19,No Churn
2827,0623-GDISB,62.0,Yes,38.69508,-121.271616,3.0,No,0.0,46.0,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,One Year,5409.75,0.0,0.0,1628.0,7037.75,No Churn
2830,2737-WFVYW,42.0,No,34.647959,-117.296957,5.0,Yes,0.0,33.0,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,Two Year,8529.5,0.0,0.0,597.6,1156.48,No Churn
2832,3487-EARAT,57.0,No,37.483535,-119.679414,5.0,Yes,7.0,7.0,Yes,No,Yes,DSL,No,No,No,No,Yes,Month-to-Month,333.65,0.0,0.0,200.9,534.55,No Churn
2835,4393-GEADV,59.0,No,33.867593,-118.080637,3.0,No,0.0,61.0,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,One Year,6521.9,0.0,0.0,2586.4,3130.91,No Churn
2836,8741-LQOBK,41.0,No,41.251322,-121.644379,5.0,Yes,7.0,26.0,Yes,No,Yes,DSL,No,Yes,No,Yes,No,Month-to-Month,1959.5,47.59,0.0,606.06,2567.9700000000003,No Churn
2839,0595-ITUDF,79.0,Yes,40.448632,-119.622676,3.0,Yes,7.0,38.0,Yes,Yes,Yes,None,No,Yes,No,No,No,Two Year,4009.2,45.81,0.0,180.5,3985.35,No Churn
2843,4323-SADQS,69.0,Yes,34.001617,-117.609432,4.0,No,0.0,23.0,Yes,No,No,DSL,No,Yes,No,No,No,Month-to-Month,4166.35,0.0,0.0,3219.48,324.31,No Churn
2845,2458-EOMRE,42.0,No,34.508417,-118.31448,5.0,No,0.0,1.0,No,No,No,None,No,No,No,No,No,Two Year,19.5,0.0,0.0,20.11,39.61,No Churn
2848,1761-AEZZR,49.0,No,41.027281,-118.491156,3.0,Yes,0.0,61.0,Yes,Yes,Yes,Fiber Optic,Yes,No,No,Yes,Yes,Month-to-Month,5943.65,0.0,0.0,924.15,6867.799999999999,No Churn
2850,1830-GGFNM,62.0,No,33.88151,-122.544556,5.0,No,0.0,34.0,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Month-to-Month,3574.5,0.0,0.0,800.36,3696.96,No Churn
2851,2791-SFVEW,47.0,No,36.596271,-117.810462,4.0,No,1.0,22.0,Yes,No,Yes,Fiber Optic,Yes,No,Yes,No,No,One Year,1458.1,38.46,0.0,307.84,4334.76,No Churn
2852,6234-PFPXL,34.0,Yes,39.239818,-123.565432,3.0,Yes,1.0,20.0,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,1820.45,0.0,0.0,361.0,2181.45,Dissatisfaction
2861,2256-YLYLP,61.0,No,34.165783,-120.288644,3.0,No,0.0,72.0,Yes,Yes,Yes,Cable,No,Yes,Yes,Yes,Yes,Two Year,1647.0,0.0,0.0,596.8799999999999,6947.38,No Churn
2862,7422-WNBTY,22.0,No,38.859093,-121.182872,3.0,Yes,10.0,43.0,Yes,No,Yes,Cable,Yes,Yes,No,No,Yes,Month-to-Month,2187.15,0.0,0.0,2216.1200000000003,2495.78,No Churn
2864,2054-PJOCK,52.0,No,36.78724,-119.827813,3.0,No,0.0,42.0,Yes,No,No,Fiber Optic,No,No,No,No,No,Month-to-Month,869.9,0.0,0.0,249.9,1119.8,No Churn
2867,3144-AUDBS,44.0,No,34.079934,-118.046695,3.0,Yes,0.0,30.0,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,139.05,0.0,0.0,21.06,647.16,Other
2868,0487-VVUVK,80.0,Yes,33.570023,-121.360597,3.0,Yes,9.0,40.0,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,One Year,5265.5,0.0,0.0,724.5,5990.0,No Churn
2873,2207-OBZNX,38.0,No,34.936,-120.594655,3.0,Yes,1.0,66.0,Yes,No,Yes,Cable,No,No,No,Yes,Yes,One Year,3251.85,0.0,0.0,3175.26,6427.11,No Churn
2875,4979-HPRFL,49.0,No,36.959731,-120.653519,2.0,No,0.0,59.0,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,5574.75,8.13,0.0,636.02,6202.639999999999,Price
2879,3744-ZRRDZ,50.0,No,33.714829,-119.209689,3.0,No,0.0,69.0,Yes,No,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,One Year,7262.0,0.0,0.0,173.88,7435.88,Attitude
2881,2320-JRSDE,39.0,No,39.955587,-123.681175,3.0,Yes,0.0,72.0,Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,No,No,One Year,1160.45,0.0,0.0,1432.64,6976.650000000001,No Churn
2883,7508-SMHXL,46.0,No,33.925833,-117.559639,4.0,Yes,3.0,72.0,Yes,Yes,No,Fiber Optic,Yes,Yes,Yes,Yes,No,Two Year,3134.7,0.0,0.0,353.6,551.3499999999999,No Churn
2884,7103-IPXPJ,28.0,Yes,33.215251,-116.53633,4.0,No,6.0,50.0,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Month-to-Month,1446.8,0.0,0.0,459.0,5890.9,No Churn
2887,4767-HZZHQ,79.0,No,38.183918,-122.437301,3.0,No,0.0,34.0,Yes,No,Yes,DSL,Yes,Yes,No,No,Yes,Month-to-Month,2053.05,46.39,0.0,1549.04,3555.7,No Churn
2888,8455-HIRAQ,75.0,Yes,40.775272,-117.299644,3.0,Yes,3.0,72.0,Yes,Yes,Yes,Cable,Yes,No,Yes,No,Yes,Two Year,5899.85,0.0,0.0,1203.84,7103.6900000000005,No Churn
2889,0657-DOGUM,68.0,Yes,40.186772,-117.011825,1.0,No,0.0,4.0,Yes,Yes,Yes,DSL,No,No,No,No,Yes,Month-to-Month,4154.8,0.0,0.0,284.44,426.67,Price
2890,7989-AWGEH,43.0,No,38.631489,-120.015167,3.0,No,0.0,10.0,Yes,No,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,One Year,4904.25,0.0,0.0,913.92,5818.17,No Churn
2891,3345-PBBFH,66.0,Yes,37.802071,-120.54229,4.0,Yes,10.0,2.0,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Month-to-Month,599.25,0.0,0.0,3008.3,4158.31,No Churn
2892,4931-TRZWN,48.0,No,34.238208,-118.55029,3.0,No,1.0,40.0,Yes,No,No,None,No,No,No,No,No,Two Year,780.1,45.6,0.0,1041.57,1989.3,No Churn
2893,4075-JFPGR,45.0,No,33.3249,-114.758334,4.0,No,0.0,10.0,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,One Year,7544.3,25.42,0.0,2442.96,9961.84,No Churn
2894,6810-VCAEX,64.0,No,34.422519,-117.872941,3.0,No,0.0,8.0,Yes,No,Yes,Fiber Optic,No,Yes,No,No,Yes,Month-to-Month,778.1,0.0,0.0,237.28,1015.38,Attitude
2897,5583-SXDAG,47.0,No,33.680031,-116.171678,3.0,No,0.0,26.0,No,No,Yes,Cable,No,No,Yes,No,No,Month-to-Month,1022.5,0.0,0.0,0.0,1022.5,No Churn
2899,8760-ZRHKE,53.0,No,36.625114,-118.421305,3.0,Yes,1.0,35.0,Yes,Yes,No,Cable,No,No,No,No,Yes,Month-to-Month,944.65,0.0,0.0,191.64,7037.75,No Churn
2901,9822-OAOVB,38.0,No,37.316146,-121.346321,4.0,No,9.0,5.0,Yes,No,Yes,DSL,No,No,Yes,Yes,Yes,One Year,318.1,0.0,0.0,2608.13,387.9,No Churn
2902,0564-MUUQK,25.0,No,32.697098,-121.495817,3.0,Yes,5.0,68.0,Yes,Yes,No,None,No,No,No,No,No,Two Year,1728.2,0.0,0.0,1552.4399999999998,3280.64,No Churn
2904,4524-QCSSM,42.0,No,37.257063,-121.923037,3.0,Yes,3.0,62.0,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Two Year,6891.4,0.0,0.0,2646.16,9537.56,No Churn
2907,5233-GEEAX,56.0,No,34.200175,-118.540958,1.0,No,0.0,15.0,No,No,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,48.95,0.0,0.0,8.35,2190.16,Competitor
2908,7471-MQPOS,70.0,Yes,36.749403,-119.787574,3.0,Yes,3.0,2.0,Yes,No,Yes,None,No,No,Yes,No,Yes,Two Year,90.05,0.0,0.0,34.02,25.07,No Churn
2909,2462-XIIJB,36.0,No,34.174215,-121.916834,5.0,No,0.0,8.0,No,No,Yes,Cable,Yes,No,No,Yes,Yes,Two Year,343.45,0.0,0.0,0.0,343.45,No Churn
2917,2533-TIBIX,43.0,No,37.786031,-122.437301,4.0,Yes,5.0,55.0,Yes,No,No,None,No,No,No,No,No,One Year,1026.35,0.0,0.0,1992.65,3019.0,No Churn
2919,4712-AUQZO,41.0,No,32.825086,-117.199424,3.0,No,0.0,2.0,Yes,No,Yes,Fiber Optic,No,Yes,No,No,Yes,Month-to-Month,70.5,0.0,10.0,10.22,169.67,Competitor
2920,9576-ANLXO,31.0,No,33.762351,-117.488725,5.0,Yes,0.0,60.0,Yes,No,Yes,DSL,No,No,No,Yes,Yes,One Year,2338.35,0.0,0.0,1041.57,3917.2,No Churn
2923,4616-ULAOA,20.0,No,40.021787,-122.127576,3.0,No,1.0,7.0,Yes,No,No,None,Yes,Yes,No,No,No,Two Year,100.2,0.0,0.0,1343.52,1606.1,No Churn
2924,2115-BFTIW,79.0,Yes,38.911577,-118.217141,1.0,No,0.0,45.0,Yes,No,Yes,DSL,Yes,No,Yes,No,Yes,One Year,2791.5,0.0,0.0,480.15,3271.65,Dissatisfaction
2929,6728-VOIFY,35.0,Yes,32.886925,-117.152162,1.0,No,0.0,53.0,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,4517.25,0.0,0.0,870.79,5388.04,Other
2930,0973-KYVNF,61.0,No,33.929704,-118.01208,3.0,No,0.0,46.0,Yes,No,No,None,No,No,No,No,No,Two Year,1325.85,0.0,0.0,1391.5,2293.5,No Churn
2932,6705-LNMDD,38.0,No,37.774633,-122.274434,3.0,No,0.0,12.0,Yes,No,Yes,None,No,No,No,No,No,Month-to-Month,246.25,0.0,0.0,217.44,1091.75,No Churn
2933,7711-GQBZC,45.0,No,34.122671,-117.202937,1.0,No,0.0,29.0,Yes,No,Yes,DSL,Yes,Yes,Yes,No,Yes,Month-to-Month,3046.4,0.0,0.0,29.58,2000.08,Competitor
2936,7876-DNYAP,59.0,No,34.039224,-118.266293,3.0,Yes,0.0,16.0,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,130.5,0.0,0.0,1792.08,3624.35,No Churn
2942,9507-HSMMZ,33.0,No,37.713926,-121.928425,5.0,No,0.0,1.0,Yes,No,No,None,No,No,No,No,No,Month-to-Month,19.75,0.0,0.0,5.32,25.07,No Churn
2943,0680-DFNNY,39.0,No,41.162295,-124.027381,1.0,Yes,1.0,33.0,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Month-to-Month,3457.9,0.0,0.0,373.56,3783.16,Dissatisfaction
2945,5382-TEMLV,34.0,No,33.728273,-118.085304,3.0,Yes,6.0,56.0,Yes,Yes,Yes,DSL,Yes,Yes,No,No,No,One Year,3815.4,0.0,0.0,409.36,4334.76,No Churn
2946,4830-FAXFM,37.0,No,34.457005,-121.21191,5.0,Yes,4.0,6.0,Yes,Yes,No,None,No,No,No,No,No,One Year,171.0,0.0,0.0,283.74,1467.2,No Churn
2947,6908-VVYHM,55.0,No,34.402343,-118.192615,4.0,No,0.0,3.0,Yes,No,No,DSL,Yes,No,No,No,Yes,Month-to-Month,140.4,0.0,0.0,124.14,264.54,No Churn
2948,5949-HGVJL,36.0,No,34.127621,-117.320138,3.0,Yes,10.0,8.0,Yes,No,Yes,Cable,No,Yes,Yes,No,Yes,Month-to-Month,445.85,0.0,0.0,152.0,597.85,No Churn
2949,3795-GWTRD,46.0,No,33.88856,-118.351813,3.0,No,0.0,1.0,Yes,No,No,None,No,No,No,No,No,Month-to-Month,543.0,0.0,0.0,5.02,24.07,No Churn
2950,1960-UOTYM,38.0,No,37.521708,-117.362329,4.0,Yes,5.0,8.0,Yes,Yes,No,None,No,No,No,No,No,Two Year,821.6,0.0,0.0,660.1,1481.7,No Churn
2952,3863-QSTYI,25.0,No,40.507272,-121.279913,3.0,Yes,1.0,66.0,No,No,Yes,DSL,No,No,Yes,Yes,No,One Year,2317.1,0.0,10.0,0.0,2327.1,No Churn
2955,2580-ATZSQ,60.0,Yes,34.027337,-118.28515,3.0,No,0.0,71.0,Yes,Yes,Yes,Cable,No,No,No,Yes,Yes,Month-to-Month,346.45,0.0,70.0,28.18,3289.81,No Churn
2958,4032-RMHCI,20.0,No,39.955587,-123.681175,4.0,Yes,0.0,51.0,Yes,No,Yes,Cable,No,No,No,No,Yes,Month-to-Month,2208.75,0.0,0.0,114.96,727.26,No Churn
2959,5846-NEQVZ,23.0,No,37.750021,-122.415201,4.0,No,0.0,1.0,Yes,No,Yes,DSL,No,No,No,No,Yes,Month-to-Month,44.0,0.0,0.0,26.15,70.15,No Churn
2962,8792-AOROI,23.0,No,34.015481,-118.493231,3.0,Yes,0.0,7.0,Yes,Yes,No,Fiber Optic,No,Yes,Yes,No,Yes,Month-to-Month,372.45,0.0,0.0,14.8,2717.9,No Churn
2963,4422-QVIJA,23.0,No,39.493991,-118.234451,3.0,Yes,4.0,24.0,Yes,No,No,None,No,No,No,No,No,Two Year,483.15,16.56,0.0,657.12,938.45,No Churn
2964,3685-YLCMQ,25.0,No,34.002028,-118.430656,3.0,No,0.0,12.0,Yes,No,No,None,No,No,No,No,No,Month-to-Month,223.6,0.0,0.0,105.84,329.44,No Churn
2966,2823-LKABH,73.0,Yes,33.867593,-118.080637,3.0,No,0.0,71.0,No,No,Yes,DSL,Yes,Yes,No,No,Yes,One Year,3985.35,0.0,0.0,0.0,3985.35,No Churn
2967,4912-PIGUY,61.0,No,33.976753,-117.897367,2.0,Yes,1.0,60.0,Yes,No,Yes,DSL,No,No,Yes,Yes,Yes,Month-to-Month,70.8,0.0,0.0,41.39,744.1700000000001,Competitor
2968,5158-RIVOP,31.0,No,38.734997,-121.463719,2.0,Yes,1.0,32.0,Yes,No,No,Fiber Optic,Yes,No,No,No,Yes,Month-to-Month,1424.95,0.0,0.0,127.82,227.46,Dissatisfaction
2969,3976-BWUCK,52.0,No,33.877639,-117.961212,5.0,No,4.0,8.0,Yes,No,Yes,Fiber Optic,No,Yes,No,No,Yes,Two Year,3545.1,0.0,0.0,673.5500000000001,3505.37,No Churn
2973,8563-IIOXK,30.0,No,34.035849,-118.552784,4.0,No,0.0,26.0,Yes,No,Yes,Cable,No,Yes,Yes,No,Yes,One Year,1553.2,0.0,0.0,929.5,2482.7,No Churn
2975,9700-ZCLOT,78.0,Yes,34.238208,-118.55029,3.0,Yes,0.0,25.0,Yes,Yes,No,None,No,No,No,No,Yes,One Year,1630.4,0.0,0.0,2657.88,1380.86,No Churn
2976,5325-UWTWJ,49.0,Yes,34.085807,-118.206617,2.0,No,0.0,1.0,Yes,No,Yes,DSL,No,No,No,No,Yes,Month-to-Month,46.3,0.0,0.0,48.22,85.11,Price
2978,9318-NKNFC,73.0,Yes,38.339996,-122.935056,4.0,Yes,0.0,21.0,Yes,Yes,No,None,No,No,No,No,No,Month-to-Month,402.85,0.0,0.0,690.69,371.4,No Churn
2981,9769-TSBZE,66.0,Yes,38.734997,-121.463719,3.0,Yes,3.0,61.0,Yes,No,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Two Year,4904.85,0.0,0.0,1619.55,6524.400000000001,No Churn
2982,2801-NISEI,24.0,No,32.707892,-117.923782,4.0,No,0.0,23.0,Yes,No,No,None,No,No,No,No,No,One Year,1336.35,0.0,10.0,1580.51,3466.34,No Churn
2983,8465-SBRXP,49.0,No,40.559177,-120.612113,3.0,No,0.0,66.0,No,No,Yes,Cable,No,No,No,No,Yes,One Year,1983.15,0.0,0.0,3170.16,1983.15,No Churn
2985,1092-WPIVQ,68.0,Yes,36.727418,-119.224666,3.0,Yes,3.0,24.0,No,Yes,Yes,Cable,No,No,Yes,Yes,Yes,Two Year,828.2,0.0,0.0,0.0,828.2,No Churn
2988,4086-WITJG,40.0,No,36.414611,-121.329761,4.0,No,0.0,63.0,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Month-to-Month,7002.95,0.0,0.0,1197.63,8200.58,No Churn
2991,5797-APWZC,45.0,No,38.63153,-120.842609,1.0,No,0.0,3.0,Yes,No,Yes,DSL,No,No,No,No,Yes,Month-to-Month,196.15,0.0,0.0,77.88,274.03,Dissatisfaction
2995,7605-SNLQG,34.0,No,38.522328,-122.97932,3.0,No,0.0,60.0,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Two Year,5231.2,0.0,0.0,426.0,5657.2,No Churn
2996,7658-UYUQS,43.0,No,34.321621,-118.399841,4.0,No,1.0,71.0,Yes,Yes,No,DSL,No,No,Yes,Yes,No,Month-to-Month,804.25,41.33,0.0,1798.6899999999998,1182.39,No Churn
2999,8042-JVNFH,25.0,No,33.833181,-118.292062,4.0,Yes,3.0,2.0,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Two Year,130.5,0.0,60.0,85.1,215.6,No Churn
3002,3038-PQIUY,41.0,No,33.015866,-117.272254,4.0,Yes,0.0,27.0,Yes,Yes,No,DSL,No,No,No,Yes,Yes,Two Year,5976.9,0.0,0.0,0.0,4080.62,No Churn
3003,6156-UZDLF,74.0,No,34.102119,-117.815532,3.0,No,0.0,35.0,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,2636.05,0.0,0.0,876.4,3512.4500000000003,Other
3004,7305-ZWMAJ,31.0,No,38.35363,-121.44195,4.0,Yes,7.0,52.0,Yes,No,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Month-to-Month,5244.45,0.0,0.0,415.48,5659.93,No Churn
3009,2030-BTZRO,26.0,No,33.848733,-117.531446,3.0,No,0.0,37.0,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,One Year,3778.0,0.0,0.0,1432.64,5210.639999999999,No Churn
3010,0876-WDUUZ,43.0,No,34.174493,-117.87068,3.0,Yes,0.0,66.0,Yes,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Two Year,4378.9,0.0,0.0,291.40000000000003,6498.82,No Churn
3011,6035-BXTTY,56.0,No,33.949255,-118.246978,5.0,Yes,5.0,47.0,Yes,Yes,No,Fiber Optic,No,No,No,No,Yes,One Year,150.85,0.0,0.0,2005.32,852.5,No Churn
3012,3339-EAQNV,46.0,No,36.527243,-122.075299,4.0,No,9.0,46.0,Yes,Yes,Yes,None,No,No,Yes,No,Yes,Two Year,220.65,0.0,0.0,540.54,25.35,No Churn
3019,1902-XBTFB,37.0,No,34.420998,-119.60137,4.0,Yes,0.0,21.0,Yes,No,Yes,None,No,Yes,No,Yes,No,One Year,3801.3,0.0,0.0,1190.7,7103.6900000000005,No Churn
3021,1596-OQSPS,54.0,No,34.089953,-118.294824,3.0,Yes,9.0,24.0,Yes,No,Yes,None,No,No,No,No,No,One Year,533.9,0.0,0.0,859.1999999999999,1393.1,No Churn
3023,8679-JOEVF,24.0,No,37.666587,-120.411517,3.0,No,0.0,42.0,Yes,No,No,None,Yes,No,No,No,No,Two Year,844.45,0.0,0.0,769.02,1613.47,No Churn
3025,7375-WMVMT,51.0,No,38.581354,-122.296283,2.0,No,0.0,33.0,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Month-to-Month,2757.85,0.0,40.0,669.5699999999999,3467.42,Price
3026,2800-QQUSO,50.0,No,37.343846,-121.039391,5.0,Yes,10.0,46.0,No,No,No,DSL,Yes,Yes,No,No,Yes,Month-to-Month,2062.15,0.0,0.0,0.0,2062.15,No Churn
